
Step 500, Avg Loss: 0.6433961237370968
<var name="predictions" type="list" qualifier="builtins" value="%5B0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C..." isContainer="True" shape="20000" />
<var name="probability" type="Tensor" qualifier="torch" value="tensor%28%5B0.4419%5D%29" isContainer="True" shape="(1,)" />
<var name="running_loss" type="float" qualifier="builtins" value="0.0" />
<var name="sent_dev_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B0      Picturing Perfect is a sappy love story with l...      0%5D %5B1      Seems like the same story as any other series ...      0%5D %5B2      I was very pleased with this book. I will be t...      1%5D %5B3      It is a very light and rather silly novel. The...      0%5D %5B4      I did not like this book. It was not to my tas...      0%5D %5B...                                                  ...    ...%5D %5B19995  Great content%2C the story is fantastic%2C but sho...      1%5D %5B19996  Typical book club book... Incest%2C child abuse%2C...      0%5D %5B19997  Fascinating book. Shorter than most Russell Ba...      1%5D %5B19998  This book is not well-organized%2C which is impo...      0%5D %5B19999  CAN WE CALL THIS A CLASSIC OF THE GENRE%3F I THI...      1%5D %5B%5D" isContainer="True" shape="(20000, 2)" />
<var name="sent_test_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27inst_id%27%2C %27text%27%2C %27predicted_label%27%5D %5B0            0  Really sad review as I absolutely loved the fi...   %5D %5B1            1  Excellent content%2C perfect for Christians who ...   %5D %5B2            2  This is an okay book if you need advice on bud...   %5D %5B3            3  This is one book you can%27t put down%21 This book...   %5D %5B4            4  There were to many names that I had no idenity...   %5D %5B...        ...                                                ...   %5D %5B19995    19995  I found this book to be a very entertaining an...   %5D %5B19996    19996  Wow%2C what a Middle School%21 Read this book your...   %5D %5B19997    19997  Not what I expected. Not enough about circular...   %5D %5B19998    19998  I like Joanne Fluke%27s mystery series starring ...   %5D %5B19999    19999  Grow some chickens%2C improve your land%2C make al...   %5D %5B%5D %5B0                  0.0  %5D %5B1                  1.0  %5D %5B2                  0.0  %5D %5B3                  1.0  %5D %5B4                  0.0  %5D %5B...                ...  %5D %5B19995         ..." isContainer="True" shape="(20000, 3)" />
<var name="sent_train_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B0       It was what I needed. There was no markings or...      1%5D %5B1       A cute little book. My wife gets the family wa...      1%5D %5B2       I bought these for 40.00 and for the price I j...      0%5D %5B3       It was interesting and enjoyable reading. Shor...      1%5D %5B4       A perfect ending to an amazing story. This was...      1%5D %5B...                                                   ...    ...%5D %5B159995  After reading every book Stephen King has to o...      1%5D %5B159996  Baby boomers who are experiencing %22aging eyeba...      0%5D %5B159997  Must read%2C must have%2C must read again. This bo...      1%5D %5B159998  Dr. Chopra%27s books are always enlightening and...      1%5D %5B159999  Boooring%21%21 Just enough to keep you intrigued f...      0%5D %5B%5D" isContainer="True" shape="(160000, 2)" />
<var name="step" type="int" qualifier="builtins" value="159999" />
<var name="steps_since_improvement" type="int" qualifier="builtins" value="18500" />
<var name="test_data" type="list" qualifier="builtins" value="%5Btensor%28%5B   96%2C   882%2C   623%2C     3%2C    96%2C  1127%2C    12%2C     7%2C   285%2C    21%2C%0A           96%2C    21%2C     1%2C  3992%2C     4%2C  6360...8268%2C  7397%2C     7%2C%0A         2072%2C   759%2C     7%2C   724%2C    42%2C   335%2C   384%2C   513%2C    98%2C   626%2C%0A          102%2C    13%2C   449%5D%29%2C tensor%28%5B  96%2C 1658%2C 1419%2C   98%2C   96%2C    9%2C   77%2C  207%2C 2630%2C  314%2C  801%2C   24%2C%0A           7%2C   96%2C   13%2C   86%2C 1874%2C   61%2C    7%2C  690%5D%29%2C tensor%28%5B   96%2C   193%2C   314%2C  4834%2C    21%2C   335%2C    59%2C   658%2C   630%2C    22%2C%0A         8006%2C    13%2C  3910%2C    96%2C   359%2C   345...  716%2C    96%2C   309%2C   496%2C    94%2C   716%2C  1100%2C%0A           59%2C    80%2C    32%2C     7%2C   269%2C   154%2C 18680%2C    64%2C     7%2C  2850%5D%29%2C tensor%28%5B  96%2C  193%2C   42%2C   21%2C   59%2C   92%2C  200%2C  505%2C  108%2C   96%2C   21%2C   15%2C%0A          80%2C   59%2C  218%2C   13%2C 8709%2C   59%2C   ...7%2C    4%2C  765%2C   13%2C%0A        3532%2C  674%2C   86%2C  675%2C   64%2C  287%2C  193%2C  536%2C  265%2C   96%2C  151%2C  329%2C%0A           0%2C  676%2C   21%5D%29%2C tensor%28%5B  96%2C  336%2C   64%2C  141%2C  352%2C   47%2C   96%2C  104%2C  204%2C   96%2C   27%2C   61%2C%0A       ..." isContainer="True" shape="20000" />
<var name="test_data_path" type="str" qualifier="builtins" value="sentiment.test.csv" />
<var name="test_list" type="list" qualifier="builtins" value="%5Btensor%28%5B   96%2C   882%2C   623%2C     3%2C    96%2C  1127%2C    12%2C     7%2C   285%2C    21%2C%0A           96%2C    21%2C     1%2C  3992%2C     4%2C  6360...8268%2C  7397%2C     7%2C%0A         2072%2C   759%2C     7%2C   724%2C    42%2C   335%2C   384%2C   513%2C    98%2C   626%2C%0A          102%2C    13%2C   449%5D%29%2C tensor%28%5B  96%2C 1658%2C 1419%2C   98%2C   96%2C    9%2C   77%2C  207%2C 2630%2C  314%2C  801%2C   24%2C%0A           7%2C   96%2C   13%2C   86%2C 1874%2C   61%2C    7%2C  690%5D%29%2C tensor%28%5B   96%2C   193%2C   314%2C  4834%2C    21%2C   335%2C    59%2C   658%2C   630%2C    22%2C%0A         8006%2C    13%2C  3910%2C    96%2C   359%2C   345...  716%2C    96%2C   309%2C   496%2C    94%2C   716%2C  1100%2C%0A           59%2C    80%2C    32%2C     7%2C   269%2C   154%2C 18680%2C    64%2C     7%2C  2850%5D%29%2C tensor%28%5B  96%2C  193%2C   42%2C   21%2C   59%2C   92%2C  200%2C  505%2C  108%2C   96%2C   21%2C   15%2C%0A          80%2C   59%2C  218%2C   13%2C 8709%2C   59%2C   ...7%2C    4%2C  765%2C   13%2C%0A        3532%2C  674%2C   86%2C  675%2C   64%2C  287%2C  193%2C  536%2C  265%2C   96%2C  151%2C  329%2C%0A           0%2C  676%2C   21%5D%29%2C tensor%28%5B  96%2C  336%2C   64%2C  141%2C  352%2C   47%2C   96%2C  104%2C  204%2C   96%2C   27%2C   61%2C%0A       ..." isContainer="True" shape="20000" />
<var name="test_output" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27inst_id%27%2C %27predicted_label%27%5D %5B0            0              0.0%5D %5B1            1              1.0%5D %5B2            2              0.0%5D %5B3            3              1.0%5D %5B4            4              0.0%5D %5B...        ...              ...%5D %5B19995    19995              1.0%5D %5B19996    19996              1.0%5D %5B19997    19997              0.0%5D %5B19998    19998              1.0%5D %5B19999    19999              0.0%5D %5B%5D" isContainer="True" shape="(20000, 2)" />
<var name="tokenizer" type="RegexpTokenizer" qualifier="nltk.tokenize.regexp" value="RegexpTokenizer%28pattern=%27%5C%5Cw%2B%27%2C gaps=False%2C discard_empty=True%2C flags=re.UNICODE%7Cre.MULTILINE%7Cre.DOTALL%29" isContainer="True" />
<var name="train_data_path" type="str" qualifier="builtins" value="sentiment.train.csv" />
<var name="train_dataset" type="TextDataset" qualifier="__main__" value="%3C__main__.TextDataset object at 0x000001393E799C10&gt;" isContainer="True" shape="160000" />
<var name="train_list" type="list" qualifier="builtins" value="%5B%28%5B   96     1   287    96   248    96     1   204 15861   291   110    24%2C    47    96   193   306    64    50    13    93%5D%2C array%281%29%29%2C %28%5B  96  881  234   21   96 1185 2453    7  690 1918 1913  268   96   96%2C   85 1677   96   21   67    7 1155  881 1567%5D%2C array%281%29%29%2C %28%5B  96    2  320   98 3525 6863   13   98    7  365   96  128 5628   14%2C  151   88  105 9355   96   88   96  123   59 1943  320   59  175   11%2C   15  128   88   96  140  105 9355 5715%5D%2C array%280%29%29%2C %28%5B  96    1  357   13  333  341   96   76 1762   83   96  241 1624 3035%2C   24   96   13 1190  726   61  305   95   96   76 1418   48    4  696%2C  117   96  115    4  485   24   96   96  356   76   96   62%5D%2C array%281%29%29%2C %28%5B  96 1419 1227   64  314  676   71   96    1  314 1126 1543 1544   98%2C  265 1892   96    1 7230   98 3168   87  310 1577  335   14  151  538%2C  232  287   14 1892  249    0    1    4  612  707   96   12   11%5D%2C array%281%29%29%2C %28%5B   96    64    88   314  1761  3159    24   345    24    96    26    96%2C    13  1172   341    ..." isContainer="True" shape="160000" />
<var name="train_loader" type="DataLoader" qualifier="torch.utils.data.dataloader" value="%3Ctorch.utils.data.dataloader.DataLoader object at 0x00000139501FF6E0&gt;" isContainer="True" shape="160000" />
<var name="vocab_size" type="int" qualifier="builtins" value="31512" />
<var name="word_ids" type="Tensor" qualifier="torch" value="tensor%28%5B  96%2C  345%2C 8627%2C 1964%2C  384%2C 1356%2C   80%2C 4073%2C   24%2C 1100%2C  677%2C   19%2C%0A          13%2C   96%2C   96%2C   96%2C   94%2C   61%2C    0%2C   21%2C   13%2C   61%2C   96%2C   24%2C%0A          96%2C   96%2C  180%5D%29" isContainer="True" shape="(27,)" />
<var name="word_to_index" type="dict" qualifier="builtins" value="%7B%270%27%3A 6702%2C %2700%27%3A 6863%2C %27000%27%3A 7514%2C %27001%27%3A 30981%2C %27007%27%3A 24912%2C %2701%27%3A 22404%2C %2702%27%3A 26120%2C %2703%27%3A 10671%2C %2704%27%3A 7841%2C %2705%27%3A 27679%2C %2706%27%3A 26455%2C %2707%27%3A 6896%2C %2708%27%3A 22268%2C %2709%27%3A 20433%2C %271%27%3A 790%2C %2710%27%3A 1673%2C %27100%27%3A 867%2C %271000%27%3A 10559%2C %2710000%27%3A 26943%2C %271000s%27%3A 19271%2C %271001%27%3A 7698%2C %27100s%27%3A 22864%2C %27100th%27%3A 876%2C %27101%27%3A 6839%2C %27101st%27%3A 24072%2C %27102%27%3A 25759%2C %27103%27%3A 26906%2C %27104%27%3A 26905%2C %27105%27%3A 24302%2C %27106%27%3A 11425%2C %27107%27%3A 730%2C %27108%27%3A 14447%2C %27109%27%3A 29063%2C %2710k%27%3A 15558%2C %2710th%27%3A 22221%2C %2710x%27%3A 20838%2C %2711%27%3A 3780%2C %27110%27%3A 17693%2C %271100%27%3A 30068%2C %27111%27%3A 17694%2C %27112%27%3A 10721%2C %27113%27%3A 27963%2C %27114%27%3A 22242%2C %27115%27%3A 14446%2C %27116%27%3A 18274%2C %27117%27%3A 31273%2C %27118%27%3A 20166%2C %27119%27%3A 30849%2C %2711th%27%3A 10297%2C %2712%27%3A 1670%2C %27120%27%3A 13593%2C %271200%27%3A 13289%2C %27121%27%3A 28197%2C %27122%27%3A 30823%2C %27123%27%3A 17217%2C %27124%27%3A 31073%2C %27125%27%3A 22605%2C %27126%27%3A 31155%2C %27127%27%3A 29305%2C %27128%27%3A 30348%2C %27129%27%3A 31304%2C %2712th%27%3A 10490%2C %2713%27%3A 3625%2C %27130%27%3A 20434%2C %271300%27%3A 16365%2C %27131%27%3A 21746%2C %27132%27%3A 29400%2C %27133%27%3A 29657%2C %27134%27%3A 27283%2C %27135%27%3A 27142%2C %27136%27%3A 26607%2C %27137%27%3A 31375%2C %27138%27%3A 2365..." isContainer="True" shape="31512" />
<var name="word_to_index_file" type="str" qualifier="builtins" value="./models/min8_model_word_to_index.pkl" />
