
Step 500, Avg Loss: 0.6398799949586391
<var name="predictions" type="list" qualifier="builtins" value="%5B0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C 1.0%2C 0.0%2C 0.0%2C 0.0%2C 1.0%2C..." isContainer="True" shape="20000" />
<var name="probability" type="Tensor" qualifier="torch" value="tensor%28%5B0.6783%5D%29" isContainer="True" shape="(1,)" />
<var name="running_loss" type="float" qualifier="builtins" value="0.0" />
<var name="sent_dev_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B0      Picturing Perfect is a sappy love story with l...      0%5D %5B1      Seems like the same story as any other series ...      0%5D %5B2      I was very pleased with this book. I will be t...      1%5D %5B3      It is a very light and rather silly novel. The...      0%5D %5B4      I did not like this book. It was not to my tas...      0%5D %5B...                                                  ...    ...%5D %5B19995  Great content%2C the story is fantastic%2C but sho...      1%5D %5B19996  Typical book club book... Incest%2C child abuse%2C...      0%5D %5B19997  Fascinating book. Shorter than most Russell Ba...      1%5D %5B19998  This book is not well-organized%2C which is impo...      0%5D %5B19999  CAN WE CALL THIS A CLASSIC OF THE GENRE%3F I THI...      1%5D %5B%5D" isContainer="True" shape="(20000, 2)" />
<var name="sent_test_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27inst_id%27%2C %27text%27%2C %27predicted_label%27%5D %5B0            0  Really sad review as I absolutely loved the fi...   %5D %5B1            1  Excellent content%2C perfect for Christians who ...   %5D %5B2            2  This is an okay book if you need advice on bud...   %5D %5B3            3  This is one book you can%27t put down%21 This book...   %5D %5B4            4  There were to many names that I had no idenity...   %5D %5B...        ...                                                ...   %5D %5B19995    19995  I found this book to be a very entertaining an...   %5D %5B19996    19996  Wow%2C what a Middle School%21 Read this book your...   %5D %5B19997    19997  Not what I expected. Not enough about circular...   %5D %5B19998    19998  I like Joanne Fluke%27s mystery series starring ...   %5D %5B19999    19999  Grow some chickens%2C improve your land%2C make al...   %5D %5B%5D %5B0                  0.0  %5D %5B1                  1.0  %5D %5B2                  1.0  %5D %5B3                  1.0  %5D %5B4                  0.0  %5D %5B...                ...  %5D %5B19995         ..." isContainer="True" shape="(20000, 3)" />
<var name="sent_train_df" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27text%27%2C %27label%27%5D %5B0       It was what I needed. There was no markings or...      1%5D %5B1       A cute little book. My wife gets the family wa...      1%5D %5B2       I bought these for 40.00 and for the price I j...      0%5D %5B3       It was interesting and enjoyable reading. Shor...      1%5D %5B4       A perfect ending to an amazing story. This was...      1%5D %5B...                                                   ...    ...%5D %5B159995  After reading every book Stephen King has to o...      1%5D %5B159996  Baby boomers who are experiencing %22aging eyeba...      0%5D %5B159997  Must read%2C must have%2C must read again. This bo...      1%5D %5B159998  Dr. Chopra%27s books are always enlightening and...      1%5D %5B159999  Boooring%21%21 Just enough to keep you intrigued f...      0%5D %5B%5D" isContainer="True" shape="(160000, 2)" />
<var name="step" type="int" qualifier="builtins" value="159999" />
<var name="steps_since_improvement" type="int" qualifier="builtins" value="40500" />
<var name="test_data" type="list" qualifier="builtins" value="%5Btensor%28%5B   96%2C   879%2C   621%2C     3%2C    96%2C  1121%2C    12%2C     7%2C   285%2C    21%2C%0A           96%2C    21%2C     1%2C  3955%2C     4%2C  6282...8137%2C  7292%2C     7%2C%0A         2060%2C   757%2C     7%2C   722%2C    42%2C   335%2C   384%2C   512%2C    98%2C   624%2C%0A          102%2C    13%2C   448%5D%29%2C tensor%28%5B  96%2C 1647%2C 1409%2C   98%2C   96%2C    9%2C   77%2C  207%2C 2610%2C  314%2C  799%2C   24%2C%0A           7%2C   96%2C   13%2C   86%2C 1862%2C   61%2C    7%2C  688%5D%29%2C tensor%28%5B   96%2C   193%2C   314%2C  4782%2C    21%2C   335%2C    59%2C   656%2C   628%2C    22%2C%0A         7882%2C    13%2C  3876%2C    96%2C   359%2C   345...  714%2C    96%2C   309%2C   495%2C    94%2C   714%2C  1095%2C%0A           59%2C    80%2C    32%2C     7%2C   269%2C   154%2C 17887%2C    64%2C     7%2C  2827%5D%29%2C tensor%28%5B  96%2C  193%2C   42%2C   21%2C   59%2C   92%2C  200%2C  504%2C  108%2C   96%2C   21%2C   15%2C%0A          80%2C   59%2C  218%2C   13%2C 8572%2C   59%2C   ...7%2C    4%2C  763%2C   13%2C%0A        3502%2C  672%2C   86%2C  673%2C   64%2C  287%2C  193%2C  535%2C  265%2C   96%2C  151%2C  329%2C%0A           0%2C  674%2C   21%5D%29%2C tensor%28%5B  96%2C  336%2C   64%2C  141%2C  352%2C   47%2C   96%2C  104%2C  204%2C   96%2C   27%2C   61%2C%0A       ..." isContainer="True" shape="20000" />
<var name="test_data_path" type="str" qualifier="builtins" value="sentiment.test.csv" />
<var name="test_list" type="list" qualifier="builtins" value="%5Btensor%28%5B   96%2C   879%2C   621%2C     3%2C    96%2C  1121%2C    12%2C     7%2C   285%2C    21%2C%0A           96%2C    21%2C     1%2C  3955%2C     4%2C  6282...8137%2C  7292%2C     7%2C%0A         2060%2C   757%2C     7%2C   722%2C    42%2C   335%2C   384%2C   512%2C    98%2C   624%2C%0A          102%2C    13%2C   448%5D%29%2C tensor%28%5B  96%2C 1647%2C 1409%2C   98%2C   96%2C    9%2C   77%2C  207%2C 2610%2C  314%2C  799%2C   24%2C%0A           7%2C   96%2C   13%2C   86%2C 1862%2C   61%2C    7%2C  688%5D%29%2C tensor%28%5B   96%2C   193%2C   314%2C  4782%2C    21%2C   335%2C    59%2C   656%2C   628%2C    22%2C%0A         7882%2C    13%2C  3876%2C    96%2C   359%2C   345...  714%2C    96%2C   309%2C   495%2C    94%2C   714%2C  1095%2C%0A           59%2C    80%2C    32%2C     7%2C   269%2C   154%2C 17887%2C    64%2C     7%2C  2827%5D%29%2C tensor%28%5B  96%2C  193%2C   42%2C   21%2C   59%2C   92%2C  200%2C  504%2C  108%2C   96%2C   21%2C   15%2C%0A          80%2C   59%2C  218%2C   13%2C 8572%2C   59%2C   ...7%2C    4%2C  763%2C   13%2C%0A        3502%2C  672%2C   86%2C  673%2C   64%2C  287%2C  193%2C  535%2C  265%2C   96%2C  151%2C  329%2C%0A           0%2C  674%2C   21%5D%29%2C tensor%28%5B  96%2C  336%2C   64%2C  141%2C  352%2C   47%2C   96%2C  104%2C  204%2C   96%2C   27%2C   61%2C%0A       ..." isContainer="True" shape="20000" />
<var name="test_output" type="DataFrame" qualifier="pandas.core.frame" value="%5B%27inst_id%27%2C %27predicted_label%27%5D %5B0            0              0.0%5D %5B1            1              1.0%5D %5B2            2              1.0%5D %5B3            3              1.0%5D %5B4            4              0.0%5D %5B...        ...              ...%5D %5B19995    19995              1.0%5D %5B19996    19996              1.0%5D %5B19997    19997              0.0%5D %5B19998    19998              1.0%5D %5B19999    19999              1.0%5D %5B%5D" isContainer="True" shape="(20000, 2)" />
<var name="tokenizer" type="RegexpTokenizer" qualifier="nltk.tokenize.regexp" value="RegexpTokenizer%28pattern=%27%5C%5Cw%2B%27%2C gaps=False%2C discard_empty=True%2C flags=re.UNICODE%7Cre.MULTILINE%7Cre.DOTALL%29" isContainer="True" />
<var name="train_data_path" type="str" qualifier="builtins" value="sentiment.train.csv" />
<var name="train_dataset" type="TextDataset" qualifier="__main__" value="%3C__main__.TextDataset object at 0x000002CA24B3FA40&gt;" isContainer="True" shape="160000" />
<var name="train_list" type="list" qualifier="builtins" value="%5B%28%5B   96     1   287    96   248    96     1   204 15331   291   110    24%2C    47    96   193   306    64    50    13    93%5D%2C array%281%29%29%2C %28%5B  96  878  234   21   96 1178 2435    7  688 1906 1901  268   96   96%2C   85 1666   96   21   67    7 1149  878 1556%5D%2C array%281%29%29%2C %28%5B  96    2  320   98 3495 6770   13   98    7  365   96  128 5562   14%2C  151   88  105 9189   96   88   96  123   59 1931  320   59  175   11%2C   15  128   88   96  140  105 9189 5646%5D%2C array%280%29%29%2C %28%5B  96    1  357   13  333  341   96   76 1750   83   96  241 1613 3009%2C   24   96   13 1183  724   61  305   95   96   76 1408   48    4  694%2C  117   96  115    4  484   24   96   96  356   76   96   62%5D%2C array%281%29%29%2C %28%5B  96 1409 1220   64  314  674   71   96    1  314 1120 1532 1533   98%2C  265 1880   96    1 7129   98 3139   87  310 1566  335   14  151  537%2C  232  287   14 1880  249    0    1    4  610  705   96   12   11%5D%2C array%281%29%29%2C %28%5B   96    64    88   314  1749  3130    24   345    24    96    26    96%2C    13  1166   341    ..." isContainer="True" shape="160000" />
<var name="train_loader" type="DataLoader" qualifier="torch.utils.data.dataloader" value="%3Ctorch.utils.data.dataloader.DataLoader object at 0x000002CA284EB0E0&gt;" isContainer="True" shape="160000" />
<var name="vocab_size" type="int" qualifier="builtins" value="28034" />
<var name="word_ids" type="Tensor" qualifier="torch" value="tensor%28%5B  96%2C  345%2C 8490%2C 1952%2C  384%2C 1347%2C   80%2C 4036%2C   24%2C 1095%2C  675%2C   19%2C%0A          13%2C   96%2C   96%2C   96%2C   94%2C   61%2C    0%2C   21%2C   13%2C   61%2C   96%2C   24%2C%0A          96%2C   96%2C  180%5D%29" isContainer="True" shape="(27,)" />
<var name="word_to_index" type="dict" qualifier="builtins" value="%7B%270%27%3A 6614%2C %2700%27%3A 6770%2C %27000%27%3A 7407%2C %27007%27%3A 23252%2C %2701%27%3A 21166%2C %2702%27%3A 24221%2C %2703%27%3A 10452%2C %2704%27%3A 7722%2C %2705%27%3A 25433%2C %2706%27%3A 24485%2C %2707%27%3A 6803%2C %2708%27%3A 21046%2C %2709%27%3A 19458%2C %271%27%3A 788%2C %2710%27%3A 1662%2C %27100%27%3A 864%2C %271000%27%3A 10347%2C %271001%27%3A 7583%2C %27100s%27%3A 21547%2C %27100th%27%3A 873%2C %27101%27%3A 6747%2C %27101st%27%3A 22552%2C %27102%27%3A 23941%2C %27103%27%3A 24839%2C %27104%27%3A 24838%2C %27105%27%3A 22752%2C %27106%27%3A 11177%2C %27107%27%3A 728%2C %27108%27%3A 14013%2C %27109%27%3A 26428%2C %2710k%27%3A 15049%2C %2710th%27%3A 21010%2C %2710x%27%3A 19818%2C %2711%27%3A 3746%2C %27110%27%3A 16995%2C %271100%27%3A 27132%2C %27111%27%3A 16996%2C %27112%27%3A 10498%2C %27113%27%3A 25628%2C %27114%27%3A 21025%2C %27115%27%3A 14012%2C %27116%27%3A 17528%2C %27117%27%3A 27921%2C %27118%27%3A 19219%2C %27119%27%3A 27651%2C %2711th%27%3A 10093%2C %2712%27%3A 1659%2C %27120%27%3A 13222%2C %271200%27%3A 12933%2C %27121%27%3A 25790%2C %27122%27%3A 27630%2C %27123%27%3A 16563%2C %27124%27%3A 27800%2C %27125%27%3A 21335%2C %27126%27%3A 27851%2C %27128%27%3A 27330%2C %2712th%27%3A 10280%2C %2713%27%3A 3594%2C %27130%27%3A 19459%2C %271300%27%3A 15795%2C %27131%27%3A 20592%2C %27132%27%3A 26675%2C %27133%27%3A 26848%2C %27134%27%3A 25121%2C %27135%27%3A 25014%2C %27136%27%3A 24607%2C %27138%27%3A 22200%2C %2713th%27%3A 14451%2C %2714%27%3A 3576%2C %27140%27%3A 3689%2C %271400%27%3A 27135%2C %27144%27%3A 17074%2C %27145%27%3A 15351%2C %271..." isContainer="True" shape="28034" />
<var name="word_to_index_file" type="str" qualifier="builtins" value="./models/min10_model_word_to_index.pkl" />
